miRNA	TCGA-44-2655	TCGA-44-2657	TCGA-44-2661	TCGA-44-2665	TCGA-44-2668	TCGA-44-3396	TCGA-44-3398	TCGA-44-6144	TCGA-44-6776	TCGA-44-6777	TCGA-44-6778	TCGA-44-7659	TCGA-44-7660	TCGA-44-7661	TCGA-44-7662	TCGA-44-7667	TCGA-44-7669	TCGA-44-7670	TCGA-44-7671	TCGA-44-7672	TCGA-49-6742	TCGA-49-6743	TCGA-49-6744	TCGA-49-6745	TCGA-50-5930	TCGA-50-5932	TCGA-50-5933	TCGA-50-7109	TCGA-55-7283	TCGA-55-7570	TCGA-55-7574	TCGA-55-7576	TCGA-55-7724	TCGA-55-7725	TCGA-55-7726	TCGA-55-7903	TCGA-55-7910	TCGA-55-7911	TCGA-55-7914	TCGA-78-7163	TCGA-78-7540	TCGA-86-7711	TCGA-86-7713	TCGA-91-6835	TCGA-91-6836	TCGA-93-7348
hsa-miR-200b-5p	0.3536369546147004	0.646136615966191	1.072149785755835	0.4082162334228297	0.755763189620332	0.8402973817240529	3.97363702283502	0.4537179674429035	0.47643804394298706	0.12475503100794677	0.5723624639415227	0.3000133184589216	0.4335101593503227	0.16780494956794306	0.3545728580149496	0.3032466738212873	0.14505033280328314	0.3317091156799478	0.3525886475891577	0.18601198560994894	0.5948779695862391	0.3840335968295876	0.18947779886371283	0.7388564136254467	0.13395445666886396	0.44745897697122144	0.40894098233687043	0.35018635492887573	0.3427327100266585	0.32192809488736235	0.19793937761190883	0.4623432140572005	0.25677541536211146	0.37851162325372983	0.3013807174832766	0.40525647848625845	0.3027606841494047	0.07324898203063845	0.2422009024166283	0.4550822181742465	0.1763227726404629	0.19930880822340669	0.335867285845236	0.6744241280974934	0.34103691783506696	0.4113144132361264
hsa-miR-200c-3p	7.002189931090824	8.304219175003531	8.554195264158926	8.209177454167767	8.817507934585795	8.335550820552116	10.537082292524612	8.238404739325079	8.054810735303791	6.915628839009585	8.181220690014568	8.012210410017541	8.518460511762084	7.926433156996515	8.33911876704592	8.714747621538134	7.2620948453701795	8.070732493803098	7.975078431220648	7.058662045107199	8.022329544747947	7.352926860065878	6.978111886221915	8.738070104191939	7.366605762800362	7.733119720167266	8.285480212315381	7.831985786594627	8.029264088747775	8.477710089086989	8.189000867712402	8.265276437646564	7.341699315800418	7.667387554081998	7.911618958729646	9.123701984681666	7.917924820248367	7.199263359705095	7.4108502307781325	8.683087566298791	7.840337338757033	8.285230948601361	8.382193792642257	8.59087053718106	8.175535689830394	8.353237789876479
hsa-miR-200c-5p	0.11547721741993588	0.12485148718508306	0.0	0.23401150460328127	0.1353518528948863	0.22362602127555847	1.3299953761554772	0.8073549220576041	0.47643804394298706	0.2707700546133992	0.5835679186494034	0.6533942263889695	0.8919402541425471	0.5700562938909435	0.804275529125632	0.767022828022386	0.4185013545824155	0.8501762046141972	0.5059394244959543	0.24304293064632776	0.9442122218142531	0.7487633997327323	0.3904222000245956	1.4001795405517308	0.462971976342546	0.7786648854465944	0.6406543757582204	0.682029918681321	0.7010595656440275	0.8171359428501894	0.6221954069201312	0.8918511961443776	0.6280312226130421	0.28950661719498505	0.510194732319184	1.591446534291355	0.40585417711350835	0.448460500816294	0.6003925412907621	0.6624620686556695	0.7655347463629772	1.2147388487930124	0.8448809333330938	0.7104933828050152	0.6780719051126377	0.7399371606974969
hsa-miR-202-3p	0.2563397532597856	0.03224033700020794	0.35845397091247627	0.07082133718969685	0.1353518528948863	0.1937245355616965	0.0	0.031026895620624637	0.031026895620624637	0.0	0.0	0.042855478961797075	0.029443777892481836	0.025200554125142438	0.0	0.016775712750826618	0.0	0.0	0.040737625389746436	0.013175388747733168	0.039259430447227184	0.06615233500492718	0.0	0.09163047546556834	0.015512999371324379	0.1750867065580911	0.0138389074650646	0.0	0.031884061019786004	0.0	0.014075185211722742	0.0	0.0730634621897234	0.015941543869021503	0.0	0.019365324866931218	0.0	0.0	0.0	0.018983103367572963	0.02856915219677092	0.0	0.0	0.0	0.0	0.11433267547899485
hsa-miR-202-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015596855051018588	0.0	0.0	0.0	0.01442707063527984	0.0	0.1100894517116555	0.0	0.0	0.0	0.0	0.040737625389746436	0.07730572616744902	0.11471165887669248	0.06615233500492718	0.08426891689760395	0.09163047546556834	0.015512999371324379	0.2338304974307479	0.0	0.0	0.031884061019786004	0.0	0.014075185211722742	0.015941543869021503	0.2723722704131301	0.1080597458574529	0.04306872189188594	0.019365324866931218	0.0	0.029747343394051932	0.015430040569605969	0.0	0.07038932789139801	0.0	0.027744990482904245	0.057143907103608824	0.015941543869021503	0.04394334758759686
hsa-miR-203a-3p	2.8907709302452416	3.4609128251748924	4.08528518794497	4.602623006947576	3.3889347833841086	3.3227917255871358	5.627857716006192	7.574223294365761	7.4241662888181	5.65590575261279	7.438490544116421	7.045107930693176	7.55213427814475	6.641375419048398	7.998120266781777	8.173173030835342	6.926181934217278	7.330185195562664	7.453923758292507	6.73402592267304	6.6391722726343545	7.830531470169479	6.4719909237566595	8.428696530060252	7.525721838073367	7.321848765633007	7.468155380101561	6.8264786451084944	7.960001932068081	6.939579214314693	8.099322023355908	7.232980467603969	8.100082045472192	6.926658394057969	7.480310824171193	7.7968727128959845	7.1872641403740145	6.364499478638998	7.371109144702808	7.484562845285553	8.062477936905394	7.577428828035749	8.045454846588715	6.975196608999427	7.121475958041379	7.486057470006822
hsa-miR-203a-5p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.031026895620624637	0.0	0.0	0.03307182160564891	0.01442707063527984	0.0	0.012655300806029052	0.01428422600624755	0.016775712750826618	0.02748073642210692	0.03873239448871455	0.02728582592113872	0.0	0.0	0.016824622641358925	0.0	0.03735341448236956	0.046047367519436715	0.0	0.0138389074650646	0.0	0.01603010981894908	0.0	0.014075185211722742	0.0	0.055141554192460855	0.0	0.057143907103608824	0.0	0.028999871722552435	0.014950341465971606	0.0	0.05621600956654808	0.0	0.035189428462300186	0.0	0.0	0.015941543869021503	0.014797001928080483
hsa-miR-203b-3p	0.0	0.03224033700020794	0.03652587602511388	0.0	0.0	0.034148222411845584	0.12889773318225758	1.315641832039931	0.9276491557753159	0.49866265432693585	1.0553767570363732	1.067278952901015	1.036711778356521	1.015801856122893	1.362968779136006	1.3403706998408271	0.7507713936912366	1.196932436345494	1.0949374384522672	0.7075491061894714	1.0632648934580164	1.1197018032816612	0.5371746017668908	1.5171724111791913	1.186294962550084	1.1806966749006749	0.8246329134894397	0.9434164716336326	1.0746049360044079	0.9652345818393233	1.2102177073903455	1.0627357553479628	1.0641303374197155	0.8027676525619523	0.9020248404367025	1.2823997307007249	1.0325842090715913	1.1361366879860288	1.1955508091178069	1.6039456040887292	1.1243281350022014	1.1915314576316873	1.2850430267675534	1.2895066171949852	1.2630344058337941	0.757639162430956
hsa-miR-204-3p	0.07800251200127317	0.03224033700020794	0.07214978575583542	0.07082133718969685	0.04654258593703025	0.0	0.026717338375779418	0.0	0.0	0.0	0.0	0.01442707063527984	0.0	0.0	0.0	0.016775712750826618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015941543869021503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-204-5p	0.22239242133644802	0.12485148718508306	0.4150374992788437	0.07082133718969685	0.09163047546556834	0.1937245355616965	0.12889773318225758	0.4422223286050742	0.49880585697144175	0.1750867065580911	0.4181703887638066	0.466663187868373	0.20744207987047633	0.9249955717981833	0.3204918627718434	0.4338965265301597	0.3656494723166803	0.37775648319938415	0.5629891655149132	0.29790486568084606	0.39751973802081425	0.2623291039175764	0.17673868703303516	0.84799690655495	0.36948534746443656	0.5434741125381137	0.10716349494903056	0.12156197988091325	0.6810911494114313	0.3890422907458993	0.43609911480667357	0.4623432140572005	0.3479233034203068	0.8831863350172501	0.42592581542158	0.1655860657179751	0.2421343251979041	0.029747343394051932	0.30633123983634386	0.4410753601803672	0.5945485495503542	0.1679446373140717	0.2560139781560214	0.7015602580350073	0.27633122844725155	0.4113144132361264
hsa-miR-205-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029443777892481836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.019763254821429967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01449956969511517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-205-5p	3.604862058158861	2.9041710942549264	2.3656494723166803	2.7518598094659006	1.5530784397013702	4.058720900857556	0.07871197601404077	0.07635088613011483	1.7525624492172247	1.170958820935415	1.4352807191862273	0.42407131114390506	4.630107593518506	0.3877706335098508	0.804275529125632	1.9462821401221537	0.8845227825800641	2.435138705335353	0.9878982330709929	1.1975999598851608	2.3534206422908994	0.09812472474320703	0.49674617585788383	2.2118803178836908	0.015512999371324379	0.4224224260338971	2.1319623014171993	0.33769541074567894	1.6836023685674812	0.14684138832927118	0.43609911480667357	0.28950661719498505	0.12553088208385882	1.078002512001273	3.2578639953887754	0.3904594765581781	1.0818517539882875	0.47031993478003326	0.28102015130715635	1.8303735386603337	1.3673710656485294	0.27485984123058355	2.1838641924001863	4.056268219646745	0.6880559936852598	0.757639162430956
hsa-miR-206	0.03952836418663728	0.0	0.3870231231092473	0.5879838526963931	0.0	0.0	0.0	0.0	0.0	0.054792472840379566	0.8846970105907689	0.0	0.058298640564667166	0.8979653658290347	0.01428422600624755	0.016775712750826618	0.4794693718738423	0.914069821212824	0.18097726951895873	0.0	0.6466393972759805	0.06615233500492718	0.0	0.05567359768915857	0.6534938823919716	0.06615233500492718	0.0	0.01576731585831655	0.04756568325205582	0.01707351335894141	1.0554951125917034	0.1080597458574529	0.03699420748220157	0.06273575534796275	0.01449956969511517	0.0	0.16585073993505522	0.0	0.11905267164376325	0.05621600956654808	0.014355292977070055	0.3605897152564674	0.08168379759370795	0.12553088208385882	0.04730571477835682	0.014797001928080483
hsa-miR-208b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012655300806029052	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0418201756946269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
hsa-miR-20a-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13464952669478183	0.04629365227393486	0.018496343617389496	0.217005874789389	0.09808499968218952	0.058298640564667166	0.14499506665985692	0.08365792904690957	0.08199337219730735	0.09397614820901377	0.16664986940945128	0.06727069583600673	0.05199463763826136	0.07747875267771746	0.016824622641358925	0.028640048043901252	0.07376405467205453	0.0	0.11384907703622349	0.06790406450180346	0.031364170909335014	0.10864126000382403	0.11547721741993588	0.1477536204436922	0.13750352374993502	0.03699420748220157	0.03170885972733806	0.04306872189188594	0.03847414781463564	0.04328409772880009	0.029747343394051932	0.1332665308634641	0.07447821595927652	0.12432813500220176	0.1679446373140717	0.05496645921792854	0.04306872189188594	0.07800251200127317	0.04394334758759686
hsa-miR-20a-5p	0.11547721741993588	0.1834461410959313	0.20645087746742624	0.3806040022149698	0.3360492031320152	0.10011148479020436	0.24721770037101892	2.9358696625802843	2.60829500455178	1.0412882084906319	4.010676070139166	3.0750423530206974	2.77295221792546	2.696033043963915	3.321210157554363	3.1567410124517132	2.763084655130088	3.415957292131733	2.195332562496029	2.18891771678536	2.682728267543859	2.209339015766338	1.3583454935229828	2.7759313446168594	1.6460380774729244	2.321928094887362	2.53605290024021	2.5981138683724616	3.2261296029682405	2.8436967691213244	3.6198962908305434	3.0588936890535687	2.146841388329271	1.7796099315747	2.0	2.8239696359085005	2.1901254860580712	1.5183253076908656	2.1819403775991537	3.1047809761228025	3.0565835283663674	3.2204828313278164	2.962755650334096	2.0917425686275757	2.7842713089445628	2.8009665940950565
hsa-miR-20b-3p	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015596855051018588	0.015596855051018588	0.0	0.12796816160313296	0.01442707063527984	0.014797001928080483	0.0	0.04243526632039674	0.0	0.013805799525030428	0.0	0.0	0.0	0.019763254821429967	0.0	0.0	0.03735341448236956	0.030860963704760522	0.0	0.0	0.01576731585831655	0.01603010981894908	0.0	0.0	0.015941543869021503	0.018615678167346827	0.0	0.0	0.0	0.0	0.0	0.0	0.018983103367572963	0.014355292977070055	0.06954093325307703	0.0	0.0	0.0	0.0
hsa-miR-20b-5p	0.07800251200127317	0.06377591043331474	0.03652587602511388	0.13832815654797342	0.09163047546556834	0.0	0.0	1.1488633859144828	0.3953012812175817	0.054792472840379566	1.8421772333108384	1.1082092169558968	0.31895039508746686	0.48179054284849226	1.1204377783216697	0.4338965265301597	0.5090136474878577	1.1883449405087703	0.2520895716379089	0.5355964234001764	0.5682837595745258	0.3578615404764259	0.08426891689760395	0.2431895944369223	0.07594885323329842	0.2623291039175764	0.33369961001265436	0.24709286196477226	0.608941363655596	0.40209844357134567	1.2523871616342852	0.6578940231750074	0.19264507794239583	0.18057224564182084	0.27753397552890896	0.21681138907314831	0.16585073993505522	0.10153802646206231	0.3677317845004871	0.5624951605952258	0.6690267655096305	0.7154324326165649	0.4934085628317162	0.13882770469731673	0.4029646669782687	0.5190282305363797
hsa-miR-21-3p	2.1338557467347905	3.4785696906405614	3.550648136195821	4.010734808007222	4.509093546418507	3.2842942431984756	4.020915052309245	5.68100918819219	5.377304851923736	3.962877352491345	5.815174426516903	5.776342098037267	5.6331075842873695	5.558909513897053	5.612070767084988	5.0896943885489225	5.599340684717448	6.414462330814148	4.15936560541086	4.536166996886312	5.715476849883571	5.532273078521138	3.8563592183532567	5.1290126974686485	4.727478970893444	3.7616097212668644	5.412781525338476	4.258734268400168	5.110742102599476	4.884388597113671	5.157297393114563	5.160991876672305	4.515392653136307	3.760812336120574	3.492176897260422	7.432372606412876	4.73357457418154	4.579315937580014	4.26739081087793	5.786215525434755	4.405992359675837	6.661558191508184	4.435032990156813	4.527358524145092	5.098266077777501	3.93244308310172
hsa-miR-21-5p	3.943817164606876	4.797130251047142	5.491030813582484	7.085793943670614	5.11297352578427	3.587120608888565	4.633029159290369	12.3705215811523	11.555563400932341	9.988986972451679	12.506050962242577	12.33072126865637	12.942091223684539	11.70499098780905	11.635977500701005	13.093072907400982	12.435176891867753	13.167167433916541	11.481899352841472	11.449688198872664	12.669995333049094	12.05260490032368	11.02681634965829	12.21310920083347	11.389038275253883	10.841504400867482	11.034853642345881	12.016804461959556	12.452576305279733	12.738843718936264	11.948979104799854	12.502608074532338	11.972271174884947	10.759804980416606	10.202692763542759	14.63131073026965	12.048229255280285	11.592145540982537	11.847932941563144	13.481118612700188	12.015230347720154	13.30786663691498	11.998302872538659	12.129341566691972	12.047150426429523	11.924383995475496
